time,longitude,latitude,sat,elevation
1488900859,1°34'28.392"W,54°46'28.332"N,7,15.619
1488900859,1°34'28.398"W,54°46'28.32"N,7,15.619
1488900859,1°34'28.404"W,54°46'28.308"N,7,15.619
1488900859,1°34'28.41"W,54°46'28.296"N,7,15.619
1488900859,1°34'28.416"W,54°46'28.284"N,7,15.619
1488900859,1°34'28.452"W,54°46'28.266"N,7,15.599
1488900859,1°34'28.458"W,54°46'28.254"N,7,15.599
1488900859,1°34'28.464"W,54°46'28.236"N,7,15.599
1488900860,1°34'28.47"W,54°46'28.224"N,7,15.599
1488900860,1°34'28.476"W,54°46'28.212"N,7,15.59
1488900860,1°34'28.476"W,54°46'28.2"N,7,15.59
1488900860,1°34'28.482"W,54°46'28.182"N,7,15.59
1488900860,1°34'28.488"W,54°46'28.17"N,7,15.59
1488900860,1°34'28.488"W,54°46'28.152"N,7,15.59
1488900860,1°34'28.494"W,54°46'28.14"N,7,15.59
1488900860,1°34'28.524"W,54°46'28.11"N,7,15.649
1488900860,1°34'28.524"W,54°46'28.092"N,7,15.649
1488900860,1°34'28.524"W,54°46'28.074"N,7,15.649
1488900861,1°34'28.53"W,54°46'28.062"N,7,15.649
1488900861,1°34'28.53"W,54°46'28.044"N,7,15.649
1488900861,1°34'28.536"W,54°46'28.026"N,7,15.639
1488900861,1°34'28.53"W,54°46'28.008"N,7,15.639
1488900861,1°34'28.53"W,54°46'27.99"N,7,15.639
1488900861,1°34'28.53"W,54°46'27.972"N,7,15.639
1488900861,1°34'28.53"W,54°46'27.954"N,7,15.639
1488900861,1°34'28.566"W,54°46'27.918"N,7,15.719
1488900861,1°34'28.566"W,54°46'27.9"N,7,15.719
1488900861,1°34'28.572"W,54°46'27.882"N,7,15.719
1488900862,1°34'28.572"W,54°46'27.87"N,7,15.719
1488900862,1°34'28.578"W,54°46'27.852"N,7,15.719
1488900862,1°34'28.584"W,54°46'27.834"N,7,15.719
1488900862,1°34'28.584"W,54°46'27.816"N,7,15.709
1488900862,1°34'28.59"W,54°46'27.798"N,7,15.709
1488900862,1°34'28.59"W,54°46'27.786"N,7,15.709
1488900862,1°34'28.596"W,54°46'27.768"N,7,15.709
1488900862,1°34'28.626"W,54°46'27.738"N,7,15.73
1488900862,1°34'28.626"W,54°46'27.726"N,7,15.719
1488900862,1°34'28.626"W,54°46'27.708"N,7,15.719
1488900863,1°34'28.632"W,54°46'27.696"N,7,15.719
1488900863,1°34'28.632"W,54°46'27.684"N,7,15.719
1488900863,1°34'28.638"W,54°46'27.672"N,7,15.719
1488900863,1°34'28.644"W,54°46'27.654"N,7,15.719
1488900863,1°34'28.644"W,54°46'27.636"N,7,15.719
1488900863,1°34'28.644"W,54°46'27.624"N,7,15.709
1488900863,1°34'28.65"W,54°46'27.606"N,7,15.709
1488900863,1°34'28.668"W,54°46'27.576"N,7,15.73
1488900863,1°34'28.674"W,54°46'27.558"N,7,15.719
1488900863,1°34'28.674"W,54°46'27.546"N,7,15.719
1488900864,1°34'28.68"W,54°46'27.528"N,7,15.719
1488900864,1°34'28.68"W,54°46'27.51"N,7,15.719
1488900864,1°34'28.686"W,54°46'27.498"N,7,15.719
1488900864,1°34'28.692"W,54°46'27.48"N,7,15.719
1488900864,1°34'28.692"W,54°46'27.462"N,7,15.709
1488900864,1°34'28.698"W,54°46'27.45"N,7,15.709
1488900864,1°34'28.704"W,54°46'27.438"N,7,15.709
1488900864,1°34'28.728"W,54°46'27.414"N,7,15.68
1488900864,1°34'28.728"W,54°46'27.396"N,7,15.68
1488900864,1°34'28.734"W,54°46'27.384"N,7,15.68
1488900865,1°34'28.734"W,54°46'27.384"N,7,15.68
1488900865,1°34'28.74"W,54°46'27.366"N,7,15.68
1488900865,1°34'28.746"W,54°46'27.354"N,7,15.68
1488900865,1°34'28.752"W,54°46'27.342"N,7,15.669
1488900865,1°34'28.758"W,54°46'27.324"N,7,15.669
1488900865,1°34'28.764"W,54°46'27.312"N,7,15.669
1488900865,1°34'28.77"W,54°46'27.294"N,7,15.669
1488900865,1°34'28.776"W,54°46'27.276"N,7,15.669
1488900865,1°34'28.788"W,54°46'27.252"N,7,15.66
1488900865,1°34'28.788"W,54°46'27.24"N,7,15.66
1488900865,1°34'28.788"W,54°46'27.222"N,7,15.66
1488900866,1°34'28.794"W,54°46'27.204"N,7,15.66
1488900866,1°34'28.794"W,54°46'27.192"N,6,15.649
1488900866,1°34'28.794"W,54°46'27.174"N,6,15.649
1488900866,1°34'28.8"W,54°46'27.162"N,6,15.649
1488900866,1°34'28.806"W,54°46'27.144"N,6,15.649
1488900866,1°34'28.806"W,54°46'27.126"N,6,15.649
1488900866,1°34'28.806"W,54°46'27.108"N,6,15.649
1488900866,1°34'28.794"W,54°46'27.084"N,6,15.7
1488900866,1°34'28.794"W,54°46'27.066"N,6,15.7
1488900867,1°34'28.794"W,54°46'27.048"N,6,15.7
1488900867,1°34'28.8"W,54°46'27.03"N,6,15.7
1488900867,1°34'28.8"W,54°46'26.994"N,5,15.689
1488900867,1°34'28.8"W,54°46'26.994"N,5,15.689
1488900867,1°34'28.8"W,54°46'26.982"N,5,15.689
1488900867,1°34'28.8"W,54°46'26.964"N,5,15.689
1488900867,1°34'28.8"W,54°46'26.94"N,5,15.689
1488900867,1°34'28.8"W,54°46'26.922"N,5,15.689
1488900867,1°34'28.8"W,54°46'26.892"N,6,15.79
1488900867,1°34'28.8"W,54°46'26.874"N,6,15.79
1488900867,1°34'28.8"W,54°46'26.856"N,6,15.779
1488900868,1°34'28.8"W,54°46'26.838"N,6,15.779
1488900868,1°34'28.8"W,54°46'26.82"N,6,15.779
1488900868,1°34'28.8"W,54°46'26.808"N,6,15.779
1488900868,1°34'28.806"W,54°46'26.796"N,6,15.779
1488900868,1°34'28.806"W,54°46'26.778"N,6,15.779
1488900868,1°34'28.806"W,54°46'26.76"N,6,15.77
1488900868,1°34'28.812"W,54°46'26.742"N,6,15.77
1488900868,1°34'28.812"W,54°46'26.718"N,6,15.88
1488900868,1°34'28.812"W,54°46'26.7"N,6,15.88
1488900868,1°34'28.818"W,54°46'26.682"N,6,15.88
1488900869,1°34'28.818"W,54°46'26.67"N,6,15.869
1488900869,1°34'28.824"W,54°46'26.652"N,6,15.869
1488900869,1°34'28.824"W,54°46'26.634"N,6,15.869
1488900869,1°34'28.83"W,54°46'26.616"N,6,15.869
1488900869,1°34'28.836"W,54°46'26.592"N,6,15.869
1488900869,1°34'28.842"W,54°46'26.574"N,6,15.86
1488900869,1°34'28.848"W,54°46'26.55"N,6,15.86
1488900869,1°34'28.854"W,54°46'26.52"N,6,15.899
1488900869,1°34'28.86"W,54°46'26.496"N,6,15.899
1488900869,1°34'28.866"W,54°46'26.478"N,5,15.889
1488900870,1°34'28.866"W,54°46'26.454"N,5,15.889
1488900870,1°34'28.866"W,54°46'26.436"N,5,15.889
1488900870,1°34'28.866"W,54°46'26.418"N,5,15.889
1488900870,1°34'28.866"W,54°46'26.394"N,5,15.889
1488900870,1°34'28.86"W,54°46'26.376"N,5,15.88
1488900870,1°34'28.866"W,54°46'26.352"N,5,15.88
1488900870,1°34'28.866"W,54°46'26.328"N,5,15.88
1488900870,1°34'28.878"W,54°46'26.298"N,5,15.899
1488900870,1°34'28.884"W,54°46'26.274"N,5,15.899
1488900870,1°34'28.89"W,54°46'26.256"N,5,15.899
1488900871,1°34'28.896"W,54°46'26.232"N,5,15.899
1488900871,1°34'28.902"W,54°46'26.214"N,5,15.899
1488900871,1°34'28.908"W,54°46'26.196"N,5,15.889
1488900871,1°34'28.914"W,54°46'26.172"N,5,15.889
1488900871,1°34'28.926"W,54°46'26.154"N,5,15.889
1488900871,1°34'28.932"W,54°46'26.136"N,5,15.889
1488900871,1°34'28.944"W,54°46'26.118"N,5,15.889
1488900871,1°34'28.974"W,54°46'26.082"N,5,15.88
1488900871,1°34'28.986"W,54°46'26.064"N,5,15.88
1488900871,1°34'28.992"W,54°46'26.046"N,5,15.88
1488900872,1°34'28.992"W,54°46'26.046"N,5,15.88
1488900872,1°34'29.01"W,54°46'26.016"N,5,15.88
1488900872,1°34'29.016"W,54°46'25.998"N,5,15.869
1488900872,1°34'29.022"W,54°46'25.98"N,5,15.869
1488900872,1°34'29.028"W,54°46'25.962"N,5,15.869
1488900872,1°34'29.028"W,54°46'25.962"N,5,15.869
1488900872,1°34'29.04"W,54°46'25.926"N,5,15.869
1488900872,1°34'29.04"W,54°46'25.926"N,5,15.869
1488900872,1°34'29.064"W,54°46'25.878"N,5,15.869
1488900872,1°34'29.07"W,54°46'25.86"N,5,15.86
1488900873,1°34'29.076"W,54°46'25.848"N,5,15.86
1488900873,1°34'29.076"W,54°46'25.848"N,5,15.86
1488900873,1°34'29.082"W,54°46'25.83"N,5,15.86
1488900873,1°34'29.094"W,54°46'25.794"N,5,15.86
1488900873,1°34'29.1"W,54°46'25.776"N,5,15.849
1488900873,1°34'29.106"W,54°46'25.764"N,5,15.849
1488900873,1°34'29.106"W,54°46'25.764"N,5,15.849
1488900873,1°34'29.112"W,54°46'25.74"N,5,15.849
1488900873,1°34'29.124"W,54°46'25.716"N,4,15.869
1488900873,1°34'29.124"W,54°46'25.692"N,4,15.869
1488900874,1°34'29.13"W,54°46'25.674"N,4,15.869
1488900874,1°34'29.13"W,54°46'25.656"N,4,15.869
1488900874,1°34'29.13"W,54°46'25.638"N,4,15.869
1488900874,1°34'29.136"W,54°46'25.626"N,4,15.86
1488900874,1°34'29.142"W,54°46'25.608"N,4,15.86
1488900874,1°34'29.154"W,54°46'25.59"N,4,15.86
1488900874,1°34'29.16"W,54°46'25.572"N,4,15.86
1488900874,1°34'29.166"W,54°46'25.554"N,4,15.86
1488900874,1°34'29.184"W,54°46'25.536"N,4,15.889
1488900874,1°34'29.196"W,54°46'25.518"N,4,15.88
1488900874,1°34'29.202"W,54°46'25.506"N,4,15.88
1488900875,1°34'29.202"W,54°46'25.488"N,4,15.88
1488900875,1°34'29.208"W,54°46'25.476"N,4,15.88
1488900875,1°34'29.208"W,54°46'25.458"N,4,15.88
1488900875,1°34'29.214"W,54°46'25.44"N,4,15.88
1488900875,1°34'29.22"W,54°46'25.422"N,4,15.869
1488900875,1°34'29.226"W,54°46'25.404"N,4,15.869
1488900875,1°34'29.232"W,54°46'25.386"N,4,15.869
1488900875,1°34'29.232"W,54°46'25.368"N,4,15.84
1488900875,1°34'29.238"W,54°46'25.35"N,4,15.84
1488900875,1°34'29.238"W,54°46'25.332"N,4,15.84
1488900876,1°34'29.238"W,54°46'25.314"N,4,15.84
1488900876,1°34'29.244"W,54°46'25.296"N,4,15.84
1488900876,1°34'29.25"W,54°46'25.278"N,4,15.829
1488900876,1°34'29.25"W,54°46'25.266"N,5,15.829
1488900876,1°34'29.256"W,54°46'25.254"N,4,15.829
1488900876,1°34'29.256"W,54°46'25.242"N,4,15.829
1488900876,1°34'29.256"W,54°46'25.224"N,4,15.829
1488900876,1°34'29.262"W,54°46'25.206"N,4,15.82
1488900876,1°34'29.256"W,54°46'25.182"N,4,15.82
1488900876,1°34'29.25"W,54°46'25.164"N,4,15.82
1488900877,1°34'29.244"W,54°46'25.146"N,4,15.82
1488900877,1°34'29.238"W,54°46'25.122"N,4,15.809
1488900877,1°34'29.232"W,54°46'25.104"N,4,15.809
1488900877,1°34'29.226"W,54°46'25.08"N,4,15.809
1488900877,1°34'29.292"W,54°46'25.032"N,5,16.509
1488900877,1°34'29.286"W,54°46'25.014"N,5,16.499
1488900877,1°34'29.286"W,54°46'24.99"N,5,16.499
1488900877,1°34'29.322"W,54°46'24.954"N,5,17.34
1488900877,1°34'29.322"W,54°46'24.93"N,5,17.34
1488900877,1°34'29.322"W,54°46'24.912"N,5,17.329
1488900878,1°34'29.322"W,54°46'24.888"N,5,17.329
1488900878,1°34'29.328"W,54°46'24.87"N,5,17.329
1488900878,1°34'29.328"W,54°46'24.846"N,5,17.329
1488900878,1°34'29.334"W,54°46'24.828"N,5,17.319
1488900878,1°34'29.34"W,54°46'24.804"N,5,17.319
1488900878,1°34'29.34"W,54°46'24.786"N,5,17.319
1488900878,1°34'29.346"W,54°46'24.762"N,5,17.319
1488900878,1°34'29.25"W,54°46'24.69"N,5,18.53
1488900878,1°34'29.256"W,54°46'24.666"N,5,18.52
1488900878,1°34'29.262"W,54°46'24.648"N,5,18.52
1488900879,1°34'29.268"W,54°46'24.63"N,5,18.52
1488900879,1°34'29.274"W,54°46'24.606"N,5,18.52
1488900879,1°34'29.28"W,54°46'24.582"N,5,18.52
1488900879,1°34'29.286"W,54°46'24.558"N,5,18.509
1488900879,1°34'29.292"W,54°46'24.54"N,5,18.509
1488900879,1°34'29.298"W,54°46'24.516"N,5,18.509
1488900879,1°34'29.304"W,54°46'24.492"N,5,18.509
1488900879,1°34'29.292"W,54°46'24.426"N,5,19.569
1488900879,1°34'29.298"W,54°46'24.408"N,5,19.569
1488900879,1°34'29.304"W,54°46'24.384"N,5,19.56
1488900880,1°34'29.31"W,54°46'24.36"N,5,19.56
1488900880,1°34'29.316"W,54°46'24.342"N,5,19.56
1488900880,1°34'29.322"W,54°46'24.318"N,5,19.56
1488900880,1°34'29.328"W,54°46'24.294"N,6,19.56
1488900880,1°34'29.328"W,54°46'24.27"N,6,19.55
1488900880,1°34'29.334"W,54°46'24.246"N,6,19.55
1488900880,1°34'29.334"W,54°46'24.222"N,6,19.55
1488900880,1°34'29.4"W,54°46'24.222"N,6,18.8
1488900880,1°34'29.4"W,54°46'24.198"N,6,18.8
1488900880,1°34'29.406"W,54°46'24.174"N,6,18.789
1488900881,1°34'29.412"W,54°46'24.15"N,6,18.789
1488900881,1°34'29.412"W,54°46'24.126"N,6,18.789
1488900881,1°34'29.418"W,54°46'24.108"N,6,18.789
1488900881,1°34'29.418"W,54°46'24.084"N,6,18.78
1488900881,1°34'29.424"W,54°46'24.06"N,6,18.78
1488900881,1°34'29.43"W,54°46'24.036"N,6,18.78
1488900881,1°34'29.436"W,54°46'24.012"N,6,18.78
1488900881,1°34'29.424"W,54°46'24.006"N,6,18.439
1488900881,1°34'29.43"W,54°46'23.982"N,6,18.429
1488900881,1°34'29.436"W,54°46'23.958"N,6,18.429
1488900882,1°34'29.436"W,54°46'23.934"N,6,18.429
1488900882,1°34'29.436"W,54°46'23.934"N,6,18.429
1488900882,1°34'29.442"W,54°46'23.91"N,6,18.429
1488900882,1°34'29.448"W,54°46'23.886"N,6,18.42
1488900882,1°34'29.454"W,54°46'23.862"N,6,18.42
1488900882,1°34'29.46"W,54°46'23.838"N,6,18.42
1488900882,1°34'29.466"W,54°46'23.814"N,6,18.41
1488900882,1°34'29.472"W,54°46'23.79"N,6,18.41
1488900882,1°34'29.448"W,54°46'23.766"N,6,18.439
1488900882,1°34'29.454"W,54°46'23.742"N,6,18.429
1488900882,1°34'29.46"W,54°46'23.712"N,6,18.429
1488900883,1°34'29.466"W,54°46'23.688"N,5,18.429
1488900883,1°34'29.472"W,54°46'23.664"N,5,18.429
1488900883,1°34'29.478"W,54°46'23.64"N,5,18.42
1488900883,1°34'29.484"W,54°46'23.616"N,5,18.42
1488900883,1°34'29.49"W,54°46'23.586"N,5,18.42
1488900883,1°34'29.496"W,54°46'23.562"N,5,18.42
1488900883,1°34'29.502"W,54°46'23.538"N,5,18.41
1488900883,1°34'29.52"W,54°46'23.502"N,5,19.109
1488900883,1°34'29.526"W,54°46'23.478"N,5,19.109
1488900884,1°34'29.532"W,54°46'23.454"N,5,19.109
1488900884,1°34'29.538"W,54°46'23.424"N,5,19.1
1488900884,1°34'29.544"W,54°46'23.4"N,4,19.1
1488900884,1°34'29.55"W,54°46'23.376"N,4,19.1
1488900884,1°34'29.556"W,54°46'23.352"N,5,19.1
1488900884,1°34'29.562"W,54°46'23.322"N,5,19.1
1488900884,1°34'29.568"W,54°46'23.298"N,5,19.09
1488900884,1°34'29.574"W,54°46'23.274"N,5,19.09
1488900884,1°34'29.574"W,54°46'23.244"N,5,19.079
1488900884,1°34'29.58"W,54°46'23.22"N,5,19.079
1488900884,1°34'29.586"W,54°46'23.19"N,5,19.069
1488900885,1°34'29.592"W,54°46'23.166"N,5,19.069
1488900885,1°34'29.598"W,54°46'23.142"N,5,19.069
1488900885,1°34'29.604"W,54°46'23.112"N,5,19.069
1488900885,1°34'29.61"W,54°46'23.088"N,4,19.06
1488900885,1°34'29.616"W,54°46'23.064"N,4,19.06
1488900885,1°34'29.622"W,54°46'23.034"N,4,19.06
1488900885,1°34'29.634"W,54°46'23.01"N,4,19.06
1488900885,1°34'29.646"W,54°46'22.986"N,4,19.1
1488900885,1°34'29.652"W,54°46'22.962"N,4,19.1
1488900886,1°34'29.658"W,54°46'22.938"N,4,19.1
1488900886,1°34'29.67"W,54°46'22.914"N,4,19.1
1488900886,1°34'29.676"W,54°46'22.89"N,4,19.09
1488900886,1°34'29.682"W,54°46'22.866"N,4,19.09
1488900886,1°34'29.688"W,54°46'22.842"N,4,19.09
1488900886,1°34'29.694"W,54°46'22.818"N,4,19.09
1488900886,1°34'29.706"W,54°46'22.794"N,4,19.09
1488900886,1°34'29.712"W,54°46'22.77"N,4,19.09
1488900886,1°34'29.718"W,54°46'22.74"N,4,19.119
1488900886,1°34'29.724"W,54°46'22.716"N,4,19.119
1488900887,1°34'29.73"W,54°46'22.692"N,4,19.119
1488900887,1°34'29.736"W,54°46'22.674"N,4,19.109
1488900887,1°34'29.742"W,54°46'22.65"N,4,19.109
1488900887,1°34'29.748"W,54°46'22.626"N,4,19.109
1488900887,1°34'29.754"W,54°46'22.602"N,4,19.109
1488900887,1°34'29.766"W,54°46'22.584"N,4,19.109
1488900887,1°34'29.772"W,54°46'22.56"N,4,19.109
1488900887,1°34'29.778"W,54°46'22.536"N,4,19.109
1488900887,1°34'29.796"W,54°46'22.5"N,4,18.819
1488900887,1°34'29.802"W,54°46'22.476"N,4,18.819
1488900887,1°34'29.808"W,54°46'22.452"N,4,18.819
1488900888,1°34'29.82"W,54°46'22.434"N,4,18.819
1488900888,1°34'29.826"W,54°46'22.41"N,4,18.819
1488900888,1°34'29.832"W,54°46'22.392"N,4,18.819
1488900888,1°34'29.838"W,54°46'22.374"N,4,18.819
1488900888,1°34'29.844"W,54°46'22.35"N,4,18.819
1488900888,1°34'29.85"W,54°46'22.332"N,4,18.819
1488900888,1°34'29.862"W,54°46'22.308"N,4,18.819
1488900888,1°34'29.898"W,54°46'22.338"N,4,19.219
1488900888,1°34'29.904"W,54°46'22.314"N,4,19.219
1488900888,1°34'29.91"W,54°46'22.296"N,4,19.219
1488900889,1°34'29.916"W,54°46'22.278"N,4,19.219
1488900889,1°34'29.922"W,54°46'22.26"N,4,19.219
1488900889,1°34'29.928"W,54°46'22.242"N,4,19.219
1488900889,1°34'29.934"W,54°46'22.23"N,4,19.219
1488900889,1°34'29.94"W,54°46'22.212"N,4,19.219
1488900889,1°34'29.946"W,54°46'22.194"N,4,19.219
1488900889,1°34'29.952"W,54°46'22.176"N,4,19.219
1488900889,1°34'30"W,54°46'22.212"N,4,19.63
1488900889,1°34'30.006"W,54°46'22.194"N,4,19.63
1488900889,1°34'30.012"W,54°46'22.182"N,4,19.63
1488900890,1°34'30.018"W,54°46'22.164"N,4,19.63
1488900890,1°34'30.024"W,54°46'22.146"N,4,19.63
1488900890,1°34'30.03"W,54°46'22.128"N,4,19.63
1488900890,1°34'30.03"W,54°46'22.11"N,4,19.63
1488900890,1°34'30.036"W,54°46'22.092"N,4,19.63
1488900890,1°34'30.042"W,54°46'22.074"N,4,19.63
1488900890,1°34'30.048"W,54°46'22.056"N,4,19.63
1488900890,1°34'30.072"W,54°46'22.038"N,4,19.46
1488900890,1°34'30.078"W,54°46'22.02"N,4,19.46
1488900890,1°34'30.084"W,54°46'22.002"N,4,19.46
1488900891,1°34'30.09"W,54°46'21.984"N,4,19.46
1488900891,1°34'30.096"W,54°46'21.966"N,4,19.46
1488900891,1°34'30.102"W,54°46'21.948"N,4,19.46
1488900891,1°34'30.108"W,54°46'21.93"N,4,19.46
1488900891,1°34'30.114"W,54°46'21.912"N,4,19.46
1488900891,1°34'30.12"W,54°46'21.9"N,4,19.46
1488900891,1°34'30.126"W,54°46'21.882"N,4,19.46
1488900891,1°34'30.138"W,54°46'21.87"N,4,19.28
1488900891,1°34'30.144"W,54°46'21.852"N,4,19.289
1488900892,1°34'30.15"W,54°46'21.834"N,4,19.289
1488900892,1°34'30.156"W,54°46'21.822"N,4,19.289
1488900892,1°34'30.162"W,54°46'21.804"N,4,19.3
1488900892,1°34'30.168"W,54°46'21.774"N,4,19.3
1488900892,1°34'30.18"W,54°46'21.762"N,4,19.3
1488900892,1°34'30.18"W,54°46'21.762"N,4,19.3
1488900892,1°34'30.186"W,54°46'21.744"N,4,19.31
1488900892,1°34'30.192"W,54°46'21.726"N,4,19.31
1488900892,1°34'30.216"W,54°46'21.702"N,4,19.439
1488900892,1°34'30.216"W,54°46'21.702"N,4,19.439
1488900893,1°34'30.222"W,54°46'21.684"N,4,19.45
1488900893,1°34'30.228"W,54°46'21.672"N,4,19.45
1488900893,1°34'30.234"W,54°46'21.654"N,4,19.45
1488900893,1°34'30.246"W,54°46'21.642"N,4,19.46
1488900893,1°34'30.252"W,54°46'21.624"N,4,19.46
1488900893,1°34'30.264"W,54°46'21.612"N,4,19.469
1488900893,1°34'30.27"W,54°46'21.6"N,4,19.469
1488900893,1°34'30.282"W,54°46'21.582"N,4,19.469
1488900893,1°34'30.294"W,54°46'21.57"N,4,19.569
1488900893,1°34'30.306"W,54°46'21.558"N,4,19.569
1488900893,1°34'30.312"W,54°46'21.546"N,4,19.579
1488900894,1°34'30.324"W,54°46'21.528"N,4,19.579
1488900894,1°34'30.336"W,54°46'21.516"N,4,19.59
1488900894,1°34'30.342"W,54°46'21.504"N,4,19.59
1488900894,1°34'30.354"W,54°46'21.492"N,4,19.6
1488900894,1°34'30.36"W,54°46'21.48"N,4,19.6
1488900894,1°34'30.372"W,54°46'21.468"N,4,19.609
1488900894,1°34'30.384"W,54°46'21.45"N,4,19.609
1488900894,1°34'30.39"W,54°46'21.438"N,4,19.63
1488900894,1°34'30.402"W,54°46'21.426"N,4,19.639
1488900895,1°34'30.408"W,54°46'21.414"N,4,19.639
1488900895,1°34'30.42"W,54°46'21.402"N,4,19.639
1488900895,1°34'30.426"W,54°46'21.39"N,4,19.649
1488900895,1°34'30.438"W,54°46'21.372"N,4,19.649
1488900895,1°34'30.444"W,54°46'21.36"N,4,19.66
1488900895,1°34'30.456"W,54°46'21.348"N,4,19.66
1488900895,1°34'30.468"W,54°46'21.336"N,4,19.67
1488900895,1°34'30.48"W,54°46'21.318"N,4,19.679
1488900895,1°34'30.486"W,54°46'21.306"N,4,19.66
1488900895,1°34'30.498"W,54°46'21.294"N,5,19.66
1488900895,1°34'30.51"W,54°46'21.276"N,5,19.67
1488900896,1°34'30.516"W,54°46'21.264"N,4,19.679
1488900896,1°34'30.528"W,54°46'21.252"N,4,19.679
1488900896,1°34'30.534"W,54°46'21.234"N,5,19.689
1488900896,1°34'30.546"W,54°46'21.222"N,5,19.7
1488900896,1°34'30.558"W,54°46'21.204"N,5,19.7
1488900896,1°34'30.57"W,54°46'21.186"N,5,19.71
1488900896,1°34'30.582"W,54°46'21.174"N,5,19.71
1488900896,1°34'30.594"W,54°46'21.156"N,5,20.09
1488900896,1°34'30.606"W,54°46'21.138"N,5,20.079
1488900896,1°34'30.618"W,54°46'21.12"N,5,20.079
1488900897,1°34'30.63"W,54°46'21.108"N,5,20.079
1488900897,1°34'30.642"W,54°46'21.09"N,5,20.079
1488900897,1°34'30.654"W,54°46'21.072"N,5,20.079
1488900897,1°34'30.66"W,54°46'21.06"N,5,20.079
1488900897,1°34'30.672"W,54°46'21.042"N,5,20.069
1488900897,1°34'30.678"W,54°46'21.024"N,5,20.069
1488900897,1°34'30.684"W,54°46'21.012"N,5,20.069
1488900897,1°34'30.696"W,54°46'20.994"N,5,20.329
1488900897,1°34'30.696"W,54°46'20.994"N,5,20.329
1488900897,1°34'30.702"W,54°46'20.976"N,5,20.319
1488900898,1°34'30.714"W,54°46'20.958"N,6,20.319
1488900898,1°34'30.72"W,54°46'20.946"N,6,20.319
1488900898,1°34'30.726"W,54°46'20.928"N,6,20.319
1488900898,1°34'30.732"W,54°46'20.916"N,6,20.319
1488900898,1°34'30.738"W,54°46'20.898"N,6,20.319
1488900898,1°34'30.75"W,54°46'20.886"N,6,20.31
1488900898,1°34'30.756"W,54°46'20.868"N,6,20.31
1488900898,1°34'30.762"W,54°46'20.856"N,6,20.31
1488900898,1°34'30.792"W,54°46'20.826"N,6,21.109
1488900898,1°34'30.798"W,54°46'20.814"N,6,21.109
1488900898,1°34'30.804"W,54°46'20.796"N,6,21.109
1488900899,1°34'30.816"W,54°46'20.778"N,6,21.109
1488900899,1°34'30.822"W,54°46'20.766"N,6,21.109
1488900899,1°34'30.828"W,54°46'20.748"N,6,21.109
1488900899,1°34'30.84"W,54°46'20.73"N,6,21.1
1488900899,1°34'30.84"W,54°46'20.718"N,6,21.1
1488900899,1°34'30.846"W,54°46'20.7"N,6,21.1
1488900899,1°34'30.858"W,54°46'20.682"N,6,21.1
1488900899,1°34'30.876"W,54°46'20.652"N,6,21.499
1488900899,1°34'30.876"W,54°46'20.634"N,6,21.49
1488900899,1°34'30.882"W,54°46'20.616"N,6,21.49
1488900900,1°34'30.882"W,54°46'20.598"N,6,21.49
1488900900,1°34'30.888"W,54°46'20.58"N,6,21.49
1488900900,1°34'30.888"W,54°46'20.562"N,6,21.49
1488900900,1°34'30.894"W,54°46'20.544"N,6,21.48
1488900900,1°34'30.9"W,54°46'20.532"N,6,21.48
1488900900,1°34'30.906"W,54°46'20.514"N,6,21.48
1488900900,1°34'30.912"W,54°46'20.496"N,6,21.48
1488900900,1°34'30.936"W,54°46'20.466"N,6,21.679
1488900900,1°34'30.936"W,54°46'20.448"N,6,21.679
1488900900,1°34'30.942"W,54°46'20.43"N,6,21.679
1488900901,1°34'30.948"W,54°46'20.418"N,6,21.679
1488900901,1°34'30.954"W,54°46'20.4"N,6,21.679
1488900901,1°34'30.966"W,54°46'20.382"N,6,21.679
1488900901,1°34'30.972"W,54°46'20.37"N,6,21.67
1488900901,1°34'30.978"W,54°46'20.352"N,6,21.67
1488900901,1°34'30.996"W,54°46'20.316"N,6,21.67
1488900901,1°34'30.996"W,54°46'20.316"N,6,21.67
1488900901,1°34'31.032"W,54°46'20.268"N,6,21.52
1488900901,1°34'31.038"W,54°46'20.244"N,6,21.52
1488900902,1°34'31.05"W,54°46'20.226"N,6,21.52
1488900902,1°34'31.056"W,54°46'20.202"N,6,21.52
1488900902,1°34'31.068"W,54°46'20.184"N,6,21.509
1488900902,1°34'31.08"W,54°46'20.166"N,6,21.509
1488900902,1°34'31.092"W,54°46'20.148"N,6,21.509
1488900902,1°34'31.104"W,54°46'20.13"N,6,21.509
1488900902,1°34'31.122"W,54°46'20.112"N,6,21.499
1488900902,1°34'31.134"W,54°46'20.094"N,6,21.499
1488900902,1°34'31.158"W,54°46'20.064"N,6,21.66
1488900902,1°34'31.17"W,54°46'20.04"N,6,21.66
1488900902,1°34'31.182"W,54°46'20.022"N,6,21.66
1488900903,1°34'31.194"W,54°46'20.004"N,6,21.649
1488900903,1°34'31.212"W,54°46'19.986"N,6,21.649
1488900903,1°34'31.224"W,54°46'19.974"N,6,21.639
1488900903,1°34'31.242"W,54°46'19.956"N,6,21.639
1488900903,1°34'31.254"W,54°46'19.938"N,6,21.63
1488900903,1°34'31.272"W,54°46'19.914"N,6,21.619
1488900903,1°34'31.29"W,54°46'19.896"N,6,21.619
1488900903,1°34'31.308"W,54°46'19.848"N,6,21.069
1488900903,1°34'31.326"W,54°46'19.824"N,6,21.069
